SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
101278,0,Cash loans,F,N,N,0,135000,582804,24822,463500,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-19504,-3416,-4895,-3032,null,1,1,0,1,0,1,Managers,2,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.9078475906594784,0.6538942118113183,0.475849908720221,0.1351,0.1153,0.9682,0.5648,0.0367,0,0.2759,0.1667,null,0.0973,null,0.1387,null,0.1709,0.1376,0.1196,0.9682,0.5818,0.037000000000000005,0,0.2759,0.1667,null,0.0995,null,0.1445,null,0.1809,0.1364,0.1153,0.9682,0.5706,0.0369,0,0.2759,0.1667,null,0.099,null,0.1412,null,0.1745,null,block of flats,0.1663,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101280,0,Cash loans,F,N,Y,0,157500,553581,33997.5,472500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.014464,-10392,-2400,-423,-749,null,1,1,0,1,0,1,Core staff,2,2,2,TUESDAY,5,0,1,1,0,1,1,Transport: type 2,0.4979189166452082,0.6418523047295879,0.5762088360175724,0.0619,0.0932,0.9776,null,null,0,0.1379,0.1667,null,0.0426,null,0.0528,null,0.0044,0.063,0.0967,0.9777,null,null,0,0.1379,0.1667,null,0.0436,null,0.055,null,0.0046,0.0625,0.0932,0.9776,null,null,0,0.1379,0.1667,null,0.0433,null,0.0537,null,0.0044,null,block of flats,0.0424,Panel,No,4,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101282,0,Revolving loans,F,Y,Y,0,135000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18777,-2999,-3875,-2323,3,1,1,0,1,1,0,Laborers,2,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,null,0.4468952292879257,0.7662336700704004,0.0722,0.0727,0.9801,null,null,0,0.2069,0.1667,null,0.0225,null,0.0605,null,0.0653,0.0735,0.0755,0.9801,null,null,0,0.2069,0.1667,null,0.023,null,0.0631,null,0.0691,0.0729,0.0727,0.9801,null,null,0,0.2069,0.1667,null,0.0229,null,0.0616,null,0.0666,null,block of flats,0.0644,Panel,No,0,0,0,0,-730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
101283,0,Cash loans,M,Y,Y,0,112500,518562,25078.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-20666,-1408,-1116,-3981,15,1,1,0,1,0,0,null,2,2,2,SUNDAY,11,0,0,0,0,1,1,Self-employed,null,0.006935431996946591,0.8193176922872417,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11,0,11,0,-2435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
101284,0,Cash loans,M,N,Y,0,112500,260640,24034.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15347,-1293,-8002,-4605,null,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,14,0,0,0,1,1,0,Self-employed,null,0.6240841643799553,0.646329897706246,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
101285,0,Cash loans,F,N,N,0,76500,397881,15129,328500,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.00496,-21172,365243,-1161,-4482,null,1,0,0,1,0,0,null,1,2,2,MONDAY,15,0,0,0,0,0,0,XNA,null,0.16550850816349855,null,0.0874,0.0252,0.9816,0.7348,0.0204,0,0.0948,0.1667,0.2083,0.0549,0.095,0.0485,0,0,0.0525,0.0259,0.9796,0.7321,0.0167,0,0.1379,0.1667,0.2083,0.0494,0.0918,0.0396,0,0,0.0916,0.0252,0.9816,0.7383,0.0206,0,0.1034,0.1667,0.2083,0.0558,0.0966,0.0531,0,0,reg oper account,block of flats,0.0299,"Stone, brick",No,0,0,0,0,-988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101286,1,Cash loans,M,N,Y,0,202500,579942,37192.5,495000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.011656999999999999,-12165,-965,-4712,-3951,null,1,1,0,1,0,0,Laborers,2,1,1,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 1,null,0.691247755908901,0.2276129150623945,0.0711,0.1594,0.9861,0.8096,0.0212,0,0.2069,0.1667,0.2083,0,0.0572,0.0698,0.0039,0.1129,0.0725,0.1654,0.9861,0.8171,0.0214,0,0.2069,0.1667,0.2083,0,0.0624,0.0728,0.0039,0.1195,0.0718,0.1594,0.9861,0.8121,0.0213,0,0.2069,0.1667,0.2083,0,0.0581,0.0711,0.0039,0.1153,reg oper account,block of flats,0.0911,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
101288,0,Cash loans,F,N,Y,0,126000,315000,15448.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-19104,-2598,-7699,-2526,null,1,1,0,1,0,0,Core staff,2,2,2,TUESDAY,15,0,0,0,0,0,0,Kindergarten,null,0.7187741743910552,null,0.0856,0.0866,0.9816,0.7484,0.0131,0,0.2069,0.1667,0.2083,0.0661,0.0681,0.0826,0.0077,0.0136,0.0872,0.0899,0.9816,0.7583,0.0132,0,0.2069,0.1667,0.2083,0.0676,0.0744,0.0861,0.0078,0.0144,0.0864,0.0866,0.9816,0.7518,0.0132,0,0.2069,0.1667,0.2083,0.0672,0.0693,0.0841,0.0078,0.0139,reg oper account,block of flats,0.0751,"Stone, brick",No,1,0,1,0,-235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
101289,0,Cash loans,F,N,Y,0,112500,1133748,33277.5,990000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020713,-19459,-843,-9561,-2895,null,1,1,0,1,0,0,Security staff,2,3,3,MONDAY,6,0,0,0,0,1,1,Security,0.6052530393911487,0.6142773194688561,0.7180328113294772,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9,0,9,0,-1550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
101290,0,Cash loans,M,N,N,0,169137,675000,25839,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,0.008019,-10850,-501,-10125,-3384,null,1,1,1,1,0,0,Sales staff,2,2,2,WEDNESDAY,11,1,1,0,1,1,0,Business Entity Type 3,0.6944163863631031,0.3538346574702262,0.43473324875017305,0.2155,0.2645,0.9861,0.8096,null,0,0.4828,0.1667,0.2083,null,0.1757,0.1524,0,0,0.2195,0.2745,0.9861,0.8171,null,0,0.4828,0.1667,0.2083,null,0.1919,0.1588,0,0,0.2176,0.2645,0.9861,0.8121,null,0,0.4828,0.1667,0.2083,null,0.1787,0.1551,0,0,reg oper account,block of flats,0.1654,Panel,No,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101291,1,Cash loans,F,N,N,0,180000,521280,22216.5,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006000000000001,-20975,-676,-1335,-4220,null,1,1,0,1,0,0,Sales staff,2,2,2,TUESDAY,15,0,0,0,0,0,0,Trade: type 7,null,0.5846484161602583,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,3,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
101293,0,Cash loans,F,N,Y,0,180000,1024740,49428,900000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643000000000001,-16677,-10061,-4871,-203,null,1,1,0,1,0,0,Medicine staff,2,2,2,THURSDAY,11,0,0,0,0,0,0,Medicine,null,0.62402259993904,0.4812493411434029,0.0897,0.1011,0.9821,0.6940000000000001,0.0112,0,0.2069,0.1667,0.2083,0.0938,0.079,0.08199999999999999,0.0077,0.0126,0.0819,0.0934,0.9777,0.706,0.0113,0,0.2069,0.1667,0.2083,0.096,0.0863,0.0841,0.0078,0.0133,0.0906,0.1011,0.9821,0.6981,0.0113,0,0.2069,0.1667,0.2083,0.0955,0.0804,0.0835,0.0078,0.0129,reg oper account,block of flats,0.0635,"Stone, brick",No,1,0,1,0,-1714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
101295,0,Cash loans,F,N,N,0,112500,297130.5,18085.5,256500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009549,-16627,-9696,-10053,-134,null,1,1,0,1,0,0,null,2,2,2,SATURDAY,13,0,0,0,0,0,0,Business Entity Type 2,null,0.26796286880196585,null,0.2144,null,0.9821,null,null,0.08,0.0345,0.3333,null,0.1007,null,0.1059,null,0.0509,0.2185,null,0.9821,null,null,0.0806,0.0345,0.3333,null,0.103,null,0.1103,null,0.0539,0.2165,null,0.9821,null,null,0.08,0.0345,0.3333,null,0.1025,null,0.1078,null,0.0519,null,null,0.0943,"Stone, brick",No,0,0,0,0,-1780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
101298,0,Cash loans,F,Y,N,0,112500,1546020,42642,1350000,Family,State servant,Secondary / secondary special,Married,Municipal apartment,0.007120000000000001,-16071,-9257,-8381,-4164,16,1,1,1,1,1,0,Medicine staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Other,null,0.4997777408295926,0.5082869913916046,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,3,0,-3067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101300,1,Cash loans,F,N,N,0,81000,808650,31333.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005313,-16333,-2631,-8396,-4317,null,1,1,1,1,1,0,Sales staff,2,2,2,THURSDAY,14,0,0,0,0,0,0,Trade: type 3,null,0.5815173340168264,0.08064954432143595,0.0907,0.1883,0.9801,0.728,null,0,0.2069,0.1667,0.2083,0.035,0.0723,0.0864,0.0077,0.0536,0.0924,0.1954,0.9801,0.7387,null,0,0.2069,0.1667,0.2083,0.0358,0.079,0.09,0.0078,0.0567,0.0916,0.1883,0.9801,0.7316,null,0,0.2069,0.1667,0.2083,0.0356,0.0735,0.0879,0.0078,0.0547,org spec account,block of flats,0.105,Panel,No,1,1,1,1,-298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101302,0,Cash loans,M,Y,N,0,202500,305955,36441,283500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-9722,-966,-4348,-1845,18,1,1,0,1,0,0,Drivers,2,2,2,SATURDAY,14,0,0,0,0,1,1,Industry: type 11,0.08675646667969047,0.3195584523867324,0.656158373001177,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
101303,0,Revolving loans,F,N,Y,0,67500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-9388,-842,-262,-1591,null,1,1,1,1,0,0,Sales staff,2,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.1107573403718559,0.6062888998685961,0.2851799046358216,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101304,0,Cash loans,F,N,N,1,90000,526491,19039.5,454500,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.00702,-10597,-423,-989,-1009,null,1,1,1,1,0,0,null,3,2,2,THURSDAY,15,0,0,0,0,0,0,Other,0.4318764866143313,0.3605827703387404,0.38079968264891495,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101306,0,Cash loans,F,N,Y,0,180000,545040,43191,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006000000000001,-22246,-308,-6306,-4076,null,1,1,0,1,0,0,null,2,2,1,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 3,null,0.6259957847589912,0.2418614865234661,0.0825,0.08,0.9776,0.6940000000000001,0.0105,0,0.1379,0.1667,0.2083,0.0401,0.0672,0.0693,0,0,0.084,0.083,0.9777,0.706,0.0106,0,0.1379,0.1667,0.2083,0.041,0.0735,0.0722,0,0,0.0833,0.08,0.9776,0.6981,0.0106,0,0.1379,0.1667,0.2083,0.0408,0.0684,0.0706,0,0,reg oper account,block of flats,0.059,Panel,No,2,1,2,0,-646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
101307,0,Cash loans,F,Y,Y,1,135000,536917.5,30109.5,463500,Family,State servant,Higher education,Married,House / apartment,0.006852,-11630,-712,-367,-3461,13,1,1,0,1,0,0,Core staff,3,3,3,THURSDAY,13,0,0,0,0,0,0,School,0.3549654637150026,0.09701157053185842,0.5064842396679806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-2196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
101309,0,Cash loans,F,N,N,0,135000,298512,20079,270000,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.022625,-22337,365243,-5273,-4366,null,1,0,0,1,1,0,null,1,2,2,MONDAY,19,0,0,0,0,0,0,XNA,null,0.5217245741534444,null,1,0.1838,0.9831,null,null,0.24,0.2069,0.4583,null,0.2609,null,0.21600000000000005,null,0.2506,1,0.1907,0.9831,null,null,0.2417,0.2069,0.4583,null,0.2669,null,0.225,null,0.2652,1,0.1838,0.9831,null,null,0.24,0.2069,0.4583,null,0.2655,null,0.2198,null,0.2558,null,block of flats,0.3385,"Stone, brick",No,0,0,0,0,-1967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
101310,0,Cash loans,F,N,N,0,180000,104256,11074.5,90000,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.011703,-21498,365243,-9589,-4384,null,1,0,0,1,1,0,null,2,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,0.7358124904640754,0.6798406519491665,0.6512602186973006,0.0619,0.0465,0.9727,0.626,0.0062,0,0.1034,0.1667,0.0417,0.0541,0.0496,0.0501,0.0039,0,0.063,0.0482,0.9727,0.6406,0.0063,0,0.1034,0.1667,0.0417,0.0553,0.0542,0.0522,0.0039,0,0.0625,0.0465,0.9727,0.631,0.0063,0,0.1034,0.1667,0.0417,0.055,0.0504,0.051,0.0039,0,reg oper account,block of flats,0.0428,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101311,0,Cash loans,F,N,Y,0,103500,742500,31590,742500,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-20166,-2736,-10471,-3010,null,1,1,1,1,0,0,Laborers,2,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,null,0.3758321609364965,0.6161216908872079,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3,0,2,0,-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101312,0,Cash loans,M,Y,Y,0,202500,539100,26064,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018801,-19572,-1227,-8985,-3103,14,1,1,0,1,0,0,null,1,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,null,0.531912449020339,null,0.0175,null,0.9732,null,null,null,0.069,0.0417,null,null,null,0.0109,null,null,0.0179,null,0.9732,null,null,null,0.069,0.0417,null,null,null,0.0113,null,null,0.0177,null,0.9732,null,null,null,0.069,0.0417,null,null,null,0.0111,null,null,null,block of flats,0.0085,null,No,0,0,0,0,-1242,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
101313,0,Cash loans,F,N,Y,1,202500,297000,15291,297000,Family,State servant,Secondary / secondary special,Married,House / apartment,0.014519999999999996,-16180,-9426,-7884,-4866,null,1,1,0,1,0,0,Accountants,3,2,2,FRIDAY,12,0,0,0,0,0,0,Government,null,0.22664866013099205,0.5478104658520093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101314,0,Cash loans,F,N,Y,0,112500,268659,28341,243000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-10333,-1855,-3070,-2215,null,1,1,0,1,0,0,Sales staff,2,3,3,TUESDAY,8,0,0,0,0,0,0,Self-employed,0.21355306624323475,0.5767310438047093,0.6706517530862718,0.0495,null,0.9767,null,null,0,0.1034,0.1667,null,null,null,0.04,null,0,0.0504,null,0.9767,null,null,0,0.1034,0.1667,null,null,null,0.0417,null,0,0.05,null,0.9767,null,null,0,0.1034,0.1667,null,null,null,0.0407,null,0,null,block of flats,0.0315,Panel,No,1,0,1,0,-920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
101315,0,Cash loans,F,N,Y,0,99000,647046,19048.5,463500,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.020246,-19940,-5239,-3179,-3195,null,1,1,0,1,0,0,Sales staff,1,3,3,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.7450771652015407,0.3087554600362292,0.5388627065779676,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-2606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101316,0,Cash loans,F,N,Y,0,45000,254700,14751,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-23815,365243,-188,-4386,null,1,0,0,1,0,0,null,2,2,2,MONDAY,10,0,0,0,0,0,0,XNA,null,0.608734322496226,0.6347055309763198,0.1433,0.0965,0.9791,null,null,0,0.069,0.1667,null,0.1169,null,0.0793,null,0.0204,0.146,0.1001,0.9782,null,null,0,0.069,0.1667,null,0.1196,null,0.0821,null,0.0216,0.1447,0.0965,0.9791,null,null,0,0.069,0.1667,null,0.1189,null,0.0807,null,0.0209,null,block of flats,0.062,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101317,0,Revolving loans,M,Y,Y,0,310500,900000,45000,900000,Family,Commercial associate,Higher education,Married,House / apartment,0.04622,-19009,-989,-5472,-2071,11,1,1,0,1,0,0,Drivers,2,1,1,TUESDAY,11,0,0,0,0,0,0,Self-employed,null,0.6137486902879087,0.3506958432829587,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101319,0,Cash loans,F,N,Y,1,81000,203760,21748.5,180000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-8827,-721,-3650,-1506,null,1,1,0,1,1,0,null,3,2,2,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.3165080970930624,0.6889234121351888,0.3825018041447388,0.0619,0.0618,0.9757,0.6668,0.0486,0,0.1379,0.1667,0.2083,0.0353,0.0504,0.0565,0,0,0.063,0.0642,0.9757,0.6798,0.0491,0,0.1379,0.1667,0.2083,0.0361,0.0551,0.0589,0,0,0.0625,0.0618,0.9757,0.6713,0.0489,0,0.1379,0.1667,0.2083,0.0359,0.0513,0.0575,0,0,reg oper account,block of flats,0.071,Panel,No,0,0,0,0,-244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
101320,0,Cash loans,F,Y,N,1,135000,573628.5,27724.5,463500,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-10108,-431,-242,-2783,11,1,1,0,1,0,0,Managers,3,2,2,SATURDAY,10,0,0,0,0,0,0,Trade: type 3,0.2842387607482393,0.5989473212179899,0.6109913280868294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2,0,2,0,-1893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
101321,0,Revolving loans,F,Y,Y,0,135000,495000,24750,495000,Unaccompanied,State servant,Higher education,Married,House / apartment,0.0228,-17265,-2199,-9212,-805,11,1,1,0,1,1,0,Core staff,2,2,2,TUESDAY,15,0,0,0,0,1,1,School,0.7229500833717806,0.5522272788985167,0.28812959991785075,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,1,1,1,-666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
101322,0,Cash loans,M,Y,Y,0,234000,225000,14508,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-16639,-2101,-3049,-172,4,1,1,1,1,0,1,Laborers,2,2,2,SATURDAY,7,0,0,0,0,0,0,Business Entity Type 3,0.7146260961793655,0.5204639696629946,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,0,0,0,-1664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null
